system:index,0_2013_precipitation,10_2023_precipitation,11_2024_precipitation,1_2014_precipitation,2_2015_precipitation,3_2016_precipitation,4_2017_precipitation,5_2018_precipitation,6_2019_precipitation,7_2020_precipitation,8_2021_precipitation,9_2022_precipitation,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,nbr,nbr2,ndmi,ndvi,nir,osavi,red,satvi,savi,slope,swir1,swir2,swirRatio,vegType,vermiculite,.geo
0000000000000000007d,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,30,Upper Karoo Bioregion,Nama-Karoo,J_0696,5,RPLAND03201805,2018,0.2308932788457489,0.04183403700189754,0.1818723823924671,0.064960749116523,0.0,0.0,1270.5218216318788,0.13338660349825526,0.003721940227703985,0.06955166332126796,0.07793301707779887,0.0,0.0639840792405085,0.0,0.0,6.0,256.0,0.13116532032584785,0.07669580275055016,0.16084344036156134,-0.08549664584492145,0.26870102801517476,0.19400016603415562,0.20488077545612773,0.1119438330170778,0.21746760517698085,0.15334838565149161,18.573826831929825,0.2338200189753321,0.16880386622390894,1.3833554439119415,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.840224592817282,-32.02694038784439]}"
0000000000000000007e,246.99605125188828,282.7685068845749,203.38190439343452,255.25536340475082,222.89662170410156,216.07937026023865,171.32766008377075,251.5647879242897,160.9036402106285,220.33096545934677,265.8033843636513,362.9465792775154,40,Upper Karoo Bioregion,Nama-Karoo,J_0707,5,RPLAND16201805,2018,0.9353519628826089,0.05054565320665085,0.18034107016837517,0.038582042317987904,0.0,0.0,1368.7828978622333,0.13466212098926947,-0.00369477434679335,0.07959835182105562,0.08185653206650831,0.0,0.08475132078073938,0.030527688553136496,0.0,5.0,277.0,0.1282186556386268,0.038321279226459413,0.13260326623350313,-0.09445424762304494,0.26007504601942966,0.1975102612826603,0.20065814677864807,0.11822327790973877,0.21564963446518592,0.15006983140018945,5.018368762915605,0.2464585273159145,0.18806327790973876,1.3059959916773998,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.7937206279309,-32.08613495432889]}"
0000000000000000007f,246.99605125188828,282.7685068845749,203.38190439343452,255.25536340475082,222.89662170410156,216.07937026023865,171.32766008377075,251.5647879242897,160.9036402106285,220.33096545934677,265.8033843636513,362.9465792775154,35,Upper Karoo Bioregion,Nama-Karoo,J_0708,5,RPLAND17201805,2018,0.8796015166005591,0.04681850262279448,0.22073101185876876,0.0,0.0,0.0,1412.1373390557944,0.14567795008577278,-0.006661087267525034,0.0708154252293739,0.07178144969003339,0.0,0.07265169158201307,0.0,0.0,4.0,288.0,0.1380603096785862,-0.02503737026641682,0.1444145901307187,-0.16652609081028422,0.2930728515728236,0.1890434907010015,0.21928233942163525,0.1045707200762995,0.2805345888699472,0.1619498416191633,2.316384959345951,0.2662080591320936,0.2006089175011923,1.3377099041149745,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.789600418557516,-32.093488011966016]}"
00000000000000000080,249.46394550800323,290.2962682247162,212.37355417013168,244.2179623246193,238.4117093682289,221.1086202263832,172.53579950332642,253.93277126550674,157.70746397972107,222.57228243350983,265.2312798500061,356.4586398601532,40,Upper Karoo Bioregion,Nama-Karoo,J_0710,5,RPLAND19201805,2018,0.8413500442842698,0.044535803059273425,0.2040009203137221,0.030457415897577268,0.0,0.0,1437.0,0.15193174863465658,-0.009342949330783943,0.07623695404078265,0.07319617590822182,0.0,0.11636803604405993,0.02707325889912379,0.0,4.0,289.0,0.14950708942363186,0.0038708672181206336,0.13047248416760115,-0.12913538210706546,0.29737112906193414,0.20628250478011476,0.2291426111447196,0.11228924474187382,0.2544178276271141,0.1731204925457561,0.9629502091022568,0.268782552581262,0.20681849904397706,1.3004383625423477,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.783973033028065,-32.10096592443266]}"
00000000000000000081,249.46394550800323,290.2962682247162,212.37355417013168,244.2179623246193,238.4117093682289,221.1086202263832,172.53579950332642,253.93277126550674,157.70746397972107,222.57228243350983,265.2312798500061,356.4586398601532,20,Upper Karoo Bioregion,Nama-Karoo,J_0711,5,RPLAND20201805,2018,-0.8518004536641554,0.036991500474833815,0.20330385111647342,0.07254902273416519,0.0,0.0,1405.735517568851,0.12594462979977628,-0.0016244539411206067,0.07647059112787247,0.05475985280151947,0.0,0.08235294371843338,0.0,0.0,4.0,289.0,0.11339869021888244,0.006388351200051175,0.16219141083112357,-0.15716212808180172,0.3081302672964216,0.14089931149097815,0.2049046354359485,0.07503670465337133,0.28639987496002905,0.13892504207061113,6.843556044787764,0.19572381291547963,0.1415275166191833,1.3874434457998104,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.78994822843968,-32.106807346812666]}"
00000000000000000082,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,30,Upper Karoo Bioregion,Nama-Karoo,J_0726,5,RPLAND34201805,2018,-0.32210189065934053,0.044210076045627385,0.20171004607423634,0.04636833336409678,0.0,0.0,1388.721958174905,0.10485376202334924,5.830323193916259E-4,0.056043579276764476,0.06865841254752852,0.0,0.07337119119036449,0.04598316268379245,0.01968239837046359,4.0,285.0,0.09520592367694407,-0.03323490919453223,0.10680908262871293,-0.1389888574585262,0.23383729460121563,0.14643231939163504,0.1636196322767454,0.09127709125475288,0.2183273627702501,0.11549894411131005,1.9475286675213406,0.19597865969581754,0.15978189163498105,1.23923302456,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.818865498771284,-32.13677696499287]}"
00000000000000000083,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,55,Upper Karoo Bioregion,Nama-Karoo,J_0728,5,RPLAND36201805,2018,0.27582382839655367,0.05077957040572793,0.17993978058523669,0.04354789044023414,0.0,0.0,1379.3942720763728,0.09262836663705923,0.0016144868735083562,0.045903880513653274,0.0841256324582339,0.0,0.04722308129214445,0.04354789044023414,0.034420579769659725,4.0,277.0,0.0883075656178174,0.021170766359119537,0.10544858663065053,-0.08423627431111007,0.19135819723327294,0.17084520286396182,0.14291986000139562,0.1158293556085919,0.14717801416688434,0.10534742473844698,0.9927518209580307,0.20585374701670647,0.1655865632458234,1.2357606369441905,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.83515459491952,-32.13916704315752]}"
00000000000000000084,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,30,Upper Karoo Bioregion,Nama-Karoo,J_0729,5,RPLAND37201805,2018,0.9802874071183342,0.04772231170061583,0.23230740199265243,0.030677776420175724,0.0,0.0,1331.2738038844152,0.12090376433830362,-0.011204334438654678,0.08825847751817001,0.07364152060634771,0.0,0.08891949672048997,0.013080211116282481,0.0,5.0,277.0,0.11407659993754471,-0.042221575844829995,0.13594530609646774,-0.17509991044910078,0.24427402875029267,0.1797923495973473,0.18297194255747998,0.10982505921364286,0.25152387437183454,0.13513919650407155,4.238631844238217,0.25913441496920897,0.197546518237802,1.3146813850953987,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.839149949463405,-32.13354411672913]}"
00000000000000000085,226.56048053503036,274.03902727365494,198.66500422358513,222.17872327566147,212.25137561559677,187.1016634106636,167.02421337366104,228.73760378360748,139.15700966119766,205.37683182954788,242.49505031108856,344.9541942477226,65,Upper Karoo Bioregion,Nama-Karoo,J_0732,5,RPLAND40201805,2018,0.608617787667095,0.06499297953355547,0.18714453463665595,0.04226073617561552,0.0,0.0,1301.0,0.18077027621807115,-0.010392670157068068,0.08803934454634214,0.10184669205140412,0.0,0.10781933073981045,0.04195068989557235,0.0031170965443191962,4.0,270.0,0.17669648190216472,0.030523310361810385,0.14836163452867668,-0.11884210693841889,0.2910154171071696,0.2665205378391243,0.24292274701742833,0.14654923845787718,0.23621592436274821,0.19686382572773467,1.415118037718129,0.34160095192765355,0.2516578058067587,1.3486250067596943,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.861235876981123,-32.125446389216066]}"
00000000000000000086,226.56048053503036,274.03902727365494,198.66500422358513,222.17872327566147,212.25137561559677,187.1016634106636,167.02421337366104,228.73760378360748,139.15700966119766,205.37683182954788,242.49505031108856,344.9541942477226,55,Upper Karoo Bioregion,Nama-Karoo,J_0733,5,RPLAND41201805,2018,0.8122034182226927,0.05484160305343513,0.229774171273217,0.04243759964486115,0.0,0.0,1302.9537213740462,0.10876154990596626,-0.018191221374045802,0.09330260117346321,0.08832061068702293,0.0,0.11833417939576714,0.05007995328801961,0.055353334507698776,4.0,268.0,0.10853366417284231,-0.05745450924826033,0.0985012273979551,-0.15117702547830483,0.20204687073030547,0.2088164122137405,0.16114300068553167,0.13875343511450383,0.19176027838510412,0.12548637720009753,1.4564293887153386,0.28968854961832063,0.23814885496183205,1.2185582150029775,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.866894476217947,-32.118088872477884]}"
00000000000000000087,226.56048053503036,274.03902727365494,198.66500422358513,222.17872327566147,212.25137561559677,187.1016634106636,167.02421337366104,228.73760378360748,139.15700966119766,205.37683182954788,242.49505031108856,344.9541942477226,65,Upper Karoo Bioregion,Nama-Karoo,J_0734,5,RPLAND42201805,2018,0.6015341495459272,0.06080023663038335,0.20745513983462247,0.03741165175258238,0.0,0.0,1278.7458589682915,0.10116630348333296,-0.012480312352106011,0.07621261762729256,0.09920584477046854,0.0,0.1145524039857488,0.03770397590465361,0.036659151712371676,4.0,267.0,0.10039045135245975,-0.010827500686504322,0.10777609972693147,-0.1182492972619151,0.1814635860175247,0.21400082820634167,0.14704930065115987,0.14989164694746804,0.15289859858046648,0.11574722727750976,2.804793925404944,0.27634498343587316,0.22150894462849025,1.2415902854930267,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.871179672330307,-32.10998668586377]}"
0000000000000000025a,246.99605125188828,282.7685068845749,203.38190439343452,255.25536340475082,222.89662170410156,216.07937026023865,171.32766008377075,251.5647879242897,160.9036402106285,220.33096545934677,265.8033843636513,362.9465792775154,35,Upper Karoo Bioregion,Nama-Karoo,J_0706,5,RPLAND15201805,2018,-0.42505973273736763,0.049169018112488076,0.2098263384502654,0.057983780929639406,0.0,0.0,1349.3741658722593,0.11098525743466314,0.002131792183031452,0.0647604911880225,0.08476792183031459,0.0,0.06040977452791964,0.06807915726099499,0.05625759397195678,5.0,271.0,0.10615451592735384,-0.003884406519735905,0.13141946334771817,-0.1376031807084897,0.22424155196709444,0.18025800762631078,0.16921656977232574,0.11565567206863679,0.21254393139461655,0.12557494863725707,6.209157130738686,0.23781701620591042,0.18165300285986652,1.3026142210705831,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.79422896545099,-32.07957561667927]}"
0000000000000000025b,249.46394550800323,290.2962682247162,212.37355417013168,244.2179623246193,238.4117093682289,221.1086202263832,172.53579950332642,253.93277126550674,157.70746397972107,222.57228243350983,265.2312798500061,356.4586398601532,75,Upper Karoo Bioregion,Nama-Karoo,J_0712,5,RPLAND21201805,2018,0.4210857064016599,0.04498294258373206,0.14694991272887545,0.03252810518564791,0.0,0.0,1370.490909090909,0.08610103337459588,-0.008058660287081338,0.0,0.07459492822966508,0.0,0.11014103975735214,0.03252448493605881,0.03430246907647289,5.0,278.0,0.08273182073563481,0.06512774702108079,0.07169686244292695,-0.013341948451946655,0.18469061872890696,0.16437956937799048,0.1357069494978093,0.11253291866028708,0.08775721225156738,0.09923092510426446,1.6119025148843464,0.16913755980861248,0.14503263157894739,1.1545638908609817,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.798077169660115,-32.10961212137527]}"
0000000000000000025c,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,90,Upper Karoo Bioregion,Nama-Karoo,J_0713,5,RPLAND22201805,2018,-0.4476254656256297,0.061371408250355634,0.11136617791305058,0.03611438330165748,0.0,0.03607880432580873,1361.220483641536,0.12657098692562302,-0.0020163584637268865,0.04202251855925171,0.09777510668563301,0.0,0.05441981994919215,0.031965480984889424,0.0,5.0,278.0,0.12065706387579074,0.1020306645976022,0.0897879788785424,0.015916958750796257,0.2266519526386216,0.20948553816974871,0.1796012982167922,0.13449431009957324,0.09269898908717082,0.13908299521113415,1.4749132993380683,0.20806064485538173,0.17309042200094832,1.1976667152529592,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.8044581432676,-32.109282147897325]}"
0000000000000000025d,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,55,Upper Karoo Bioregion,Nama-Karoo,J_0715,5,RPLAND24201805,2018,0.5885628997906687,0.04857197149643705,0.202805034324279,0.062352944165468216,0.0,0.0,1359.0893111638954,0.11107308713104265,0.0035476484560570025,0.05085784196853638,0.08183182897862232,0.0,0.045098040252923965,0.07418300956487656,0.06470588594675064,5.0,276.0,0.10410582537181019,-0.02694050873366501,0.10559826642982749,-0.13085541619682536,0.22463343273715558,0.17687304038004745,0.16796239297350338,0.11208197149643703,0.20294559446479815,0.12365889777905018,1.4804103152202595,0.23509052256532065,0.1905974346793349,1.2361482623070832,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.8085382207315,-32.100805396794726]}"
0000000000000000025e,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,20,Upper Karoo Bioregion,Nama-Karoo,J_0716,5,RPLAND25201805,2018,0.9945539837963422,0.03514182509505705,0.10935323132988163,0.04787191969586868,0.0,0.0,1351.6967680608366,0.17898768322549388,0.012795247148288972,4.1750540864784905E-4,0.0630222433460076,0.0,0.03989214576185882,0.0420110440837793,0.0,5.0,279.0,0.16666753278485721,0.13027399982336355,0.14747447347686315,-0.019324385196310485,0.382885597051323,0.17893212927756655,0.274719462648544,0.0797513307984791,0.25497222875914194,0.19620825582584045,1.7348116824665447,0.18752889733840303,0.1394125475285171,1.3460167596548682,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.817532227556303,-32.10035056848727]}"
0000000000000000025f,227.4670993387699,261.2750570178032,199.63222959637642,237.59547686576843,204.25452998280525,196.02734661102295,167.55300456285477,235.51973155140877,146.94784352183342,202.0135069489479,247.08673667907715,341.63302570581436,65,Upper Karoo Bioregion,Nama-Karoo,J_0718,5,RPLAND27201805,2018,0.5647700424789824,0.05795134943181819,0.17885288799350918,0.047441614186744016,0.0225211678612554,0.0,1321.75946969697,0.10605209561375283,0.0013095880681818094,0.06166056724737935,0.09286529356060609,0.0,0.07201230822300371,0.06685611948011105,0.04808566739401696,4.207859848484849,269.0,0.10005308782935822,0.009055914874999984,0.11055841575602467,-0.10008288119834934,0.20269216378360533,0.19077518939393942,0.1559419457193916,0.12668158143939398,0.16189634953766613,0.11770394927412837,2.8893580924380915,0.23291758996212125,0.18702814867424247,1.2486126376598172,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.834739898521548,-32.094009726789274]}"
00000000000000000260,245.81075060367584,279.17202591896057,211.54047098755836,239.31495130062103,232.25266581773758,215.75454437732697,177.03805124759674,250.60231387615204,154.86344343423843,217.09945613145828,261.59407871961594,353.06319093704224,50,Upper Karoo Bioregion,Nama-Karoo,J_0725,5,RPLAND79201805,2018,0.22383203145028513,0.06247369296577948,0.2029687875010668,0.05357226156080744,0.0,0.0,1373.4591254752852,0.11557846025567318,-0.005746411596958179,0.06050976506034232,0.10236817965779468,0.0,0.0631587611043918,0.05427363217089453,0.054196125776383025,4.118346007604564,277.0,0.1137837081007348,-0.01192266783015732,0.1095390549042889,-0.12227537234742265,0.20189522242903035,0.2228923241444867,0.1644348930213388,0.14858144011406849,0.16667788043731518,0.13026714383380156,1.7412069067075682,0.2864316064638784,0.23019173003802287,1.246081922727393,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.816832148690906,-32.13246501427419]}"
00000000000000000261,226.56048053503036,274.03902727365494,198.66500422358513,222.17872327566147,212.25137561559677,187.1016634106636,167.02421337366104,228.73760378360748,139.15700966119766,205.37683182954788,242.49505031108856,344.9541942477226,100,Upper Karoo Bioregion,Nama-Karoo,J_0735,5,RPLAND43201805,2018,-4.5038099553094534E-4,0.059504992833253716,0.1844094090921937,0.027288659322229066,0.0,0.0,1249.0,0.10764604386848181,-0.005405852842809361,0.009803921915590763,0.09274763497372195,0.0,0.05335057154297829,0.02185951351382575,0.0,6.0,261.0,0.10194934202946379,-0.039841374807768164,0.061958473255858716,-0.10311159885960565,0.19992687633261977,0.19514761108456763,0.15618800193541255,0.1325168418537984,0.14750272766061795,0.1191388660934173,0.6480013290148744,0.2398822025800287,0.2128221452460583,1.1322819525353716,3.9245102723363603,0.0,"{""type"":""Point"",""coordinates"":[22.86829909304978,-32.103503152932056]}"
00000000000000000262,235.43460017442703,270.7253785729408,206.12565365433693,241.42746657133102,221.07045263051987,195.98397397994995,173.39046695828438,245.59758645296097,152.72145462036133,211.39180022478104,259.02811348438263,348.6776854991913,45,Upper Karoo Bioregion,Nama-Karoo,J_0737,5,RPLAND45201805,2018,-0.645264864672822,0.047188035204567075,0.15400445214574618,0.036968774246415224,0.0,0.0,1310.7140818268317,0.10456637759913615,0.0043424595623216015,0.0,0.07651883920076119,0.0,0.04663784037052622,0.03601949659488975,0.002920654649313692,5.0,269.0,0.09689780722392617,0.04342794073719025,0.10781660487079599,-0.06350967992313357,0.22788662593156017,0.16008765461465277,0.16378122339863424,0.1010813273073264,0.16198417657789566,0.11691275291095225,2.68002091409137,0.18605704091341585,0.15010594671741204,1.241746590718216,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.85070793939394,-32.09608320877913]}"
00000000000000000263,227.4670993387699,261.2750570178032,199.63222959637642,237.59547686576843,204.25452998280525,196.02734661102295,167.55300456285477,235.51973155140877,146.94784352183342,202.0135069489479,247.08673667907715,341.63302570581436,80,Upper Karoo Bioregion,Nama-Karoo,J_0740,5,RPLAND49201805,2018,-0.6454867823554041,0.061497153110047865,0.2092457978634173,0.0035660006729752256,0.0,0.0,1317.036842105263,0.08003381080390735,0.001094760765550241,0.05832972554178045,0.10514818181818184,0.0,0.07039215757943797,0.06730685634226605,0.0,4.0,269.0,0.07951431337868768,-0.011812138205625869,0.10397805958344605,-0.11825583140815846,0.15365670084525526,0.19764514354066987,0.12109379660355989,0.14588528708133974,0.13222915692049922,0.0931902695928464,1.301628811678818,0.25264253588516755,0.20410892344497608,1.2322353523313714,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.834762194026816,-32.08646938690789]}"
00000000000000000088,222.80795067548752,257.24272391200066,195.04935291409492,243.17291170358658,210.46751856803894,194.4566341638565,163.5516640841961,239.26265570521355,153.79716756939888,208.72141617536545,244.68185967206955,348.78328227996826,80,Upper Karoo Bioregion,Nama-Karoo,J_0758,5,RPLAND67201805,2018,-0.6440619975703312,0.043456145384983255,0.23164640821691104,0.0,0.0,0.0,1309.9521759923477,0.08571745717514077,-0.011953754184600663,0.10759889061858012,0.0748111669057867,0.0,0.10966880791983155,0.0,0.0,4.0,262.0,0.08459885046420514,0.008705083338925921,0.1482156451269521,-0.13961757917628795,0.18757193704816724,0.17129387852702052,0.13820917876584285,0.11654729794356766,0.18897280562357258,0.10118159333209224,3.007027313476655,0.2278476805356289,0.16881353419416548,1.348031933828725,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.890072883493755,-32.029437484434325]}"
00000000000000000089,222.80795067548752,257.24272391200066,195.04935291409492,243.17291170358658,210.46751856803894,194.4566341638565,163.5516640841961,239.26265570521355,153.79716756939888,208.72141617536545,244.68185967206955,348.78328227996826,50,Upper Karoo Bioregion,Nama-Karoo,J_0761,5,RPLAND70201805,2018,0.09606803740434669,0.05254330143540671,0.17621980015741015,0.043436992794061394,0.0,0.0,1251.0,0.0932836319235238,5.162679425837372E-4,0.06333390963419774,0.09126124401913877,0.0,0.06481891387815111,0.042364158697034186,0.03828590945764022,6.0,253.0,0.0918228592563189,0.0473912988107598,0.1162402658727751,-0.06558305287118733,0.1861645407867774,0.19216459330143545,0.14376758292103498,0.13251076555023925,0.12502752426280933,0.10828459232546496,2.183188777791256,0.21942918660287086,0.1733887559808613,1.26306341538589,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.872709143991642,-32.03099816980303]}"
0000000000000000008a,222.80795067548752,257.24272391200066,195.04935291409492,243.17291170358658,210.46751856803894,194.4566341638565,163.5516640841961,239.26265570521355,153.79716756939888,208.72141617536545,244.68185967206955,348.78328227996826,75,Upper Karoo Bioregion,Nama-Karoo,J_0763,5,RPLAND72201805,2018,0.7493585455523023,0.051104854136776665,0.15298062891466432,0.04574204543592085,0.0,0.0,1222.0765184122429,0.0977542943315378,0.008819583931133431,0.025893418423008366,0.09331769488283118,0.0,0.045072723210342516,0.044596142594763556,0.04069260545769756,5.0,251.0,0.09531856133343783,0.08205814410173852,0.11109738320197743,-0.028511665732965465,0.19823678335979297,0.18539201339072217,0.15089482307747637,0.12451908177905306,0.1065349081795732,0.11278599687009722,3.5735698525042463,0.19593840267814444,0.15728345289335247,1.2499731828127676,2.0,0.0,"{""type"":""Point"",""coordinates"":[22.877854946607314,-32.0142676226505]}"
00000000000000000264,235.43460017442703,270.7253785729408,206.12565365433693,241.42746657133102,221.07045263051987,195.98397397994995,173.39046695828438,245.59758645296097,152.72145462036133,211.39180022478104,259.02811348438263,348.6776854991913,50,Upper Karoo Bioregion,Nama-Karoo,J_0751,5,RPLAND60201805,2018,0.8144938830208319,0.04877129322595927,0.178911886117516,0.04644446220903643,0.0,0.0,1135.209853150166,0.1033757698727919,0.0014988630980577987,0.04104276660570371,0.08126271909047847,0.0,0.054142914267723614,0.04588127256406817,0.04463324728296132,5.0,240.0,0.09719155007053024,-0.012359380756457629,0.0906998540858475,-0.09962859371794396,0.21432797703230227,0.17227067740407392,0.15860360867177523,0.11160364756039792,0.1676025957306772,0.11602652165376989,1.996181183096246,0.21387517764092853,0.1793897678825202,1.199504743815033,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.898380188756327,-32.06055755068632]}"
00000000000000000265,220.91380620002747,255.6218707561493,192.82942193746567,223.14802771806717,213.21049213409424,176.7330346107483,164.09437265992165,225.55217564105988,145.90682059526443,200.68002092838287,240.56736969947815,332.0224629044533,55,Upper Karoo Bioregion,Nama-Karoo,J_0753,5,RPLAND62201805,2018,-0.9546307042163823,0.04936137339055794,0.1918915911947595,0.042267628420902884,0.0,0.0,1137.5531711969477,0.10056686822749569,0.003627253218884124,0.039627791863355855,0.0842888888888889,0.0,0.04805285003059354,0.03857242727619326,0.023256067852776105,5.0,237.0,0.09632304477077697,0.012757588487694062,0.11595429141832976,-0.10274215998695642,0.20718039225468937,0.17438462088698142,0.15486391938238636,0.11513671912255605,0.16802419686550515,0.114635111034826,3.642130835941989,0.2179876251788269,0.17209244158321413,1.2623561508722627,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.902968603740323,-32.05272736923648]}"
00000000000000000266,214.1408776640892,260.59568071365356,191.00206607580185,230.48977774381638,207.6249961256981,180.2252178788185,162.43150433897972,231.305669516325,148.4780156314373,200.84686881303787,232.02169370651245,347.19413048028946,75,Upper Karoo Bioregion,Nama-Karoo,J_0755,5,RPLAND64201805,2018,-0.3732552130942172,0.04689647283126787,0.13923339858239214,0.042621677633094365,0.05553748733847906,0.0,1189.3751191611057,0.09745941371492706,6.786224976167765E-4,0.002076051383500331,0.0812851763584366,0.0,0.060000853366205184,0.03754593157790977,0.0,5.0,247.0,0.09399025819776621,0.08200942779632836,0.09793259400885028,-0.014407928282833585,0.20111087365191363,0.1722352478551001,0.15168099390880854,0.1141363441372736,0.10479248977409192,0.11196131191728678,1.8836057389543897,0.18141561010486176,0.14926563393708292,1.2171564655035756,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.906442243460955,-32.03786072632428]}"
00000000000000000267,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,40,Upper Karoo Bioregion,Nama-Karoo,J_0766,5,RPLAND75201805,2018,0.8905339095004476,0.05077485795454547,0.20777458991065173,0.0,0.0,0.0,1336.597537878788,0.1330580443609506,-0.009557954545454545,0.08352941274642944,0.08261856060606064,0.0,0.08754325658082962,0.0,0.0,4.0,266.0,0.12978746517646042,-0.01629149254222284,0.12375506421790998,-0.13713419081107006,0.2578214468208679,0.20947196969696974,0.19586657823035214,0.12482386363636366,0.227382016452876,0.15011228569501056,2.6632094336955836,0.280934090909091,0.21981122159090913,1.2824738299982115,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.847970051347122,-32.01238588200595]}"
00000000000000000268,226.67233169078827,268.4241221547127,195.13653737306595,243.65504044294357,199.4410835504532,195.38378900289536,165.61149680614471,237.90830513834953,155.26227819919586,216.5111849308014,245.53887450695038,351.0248473584652,40,Upper Karoo Bioregion,Nama-Karoo,J_0767,5,RPLAND74201805,2018,0.9791728792459352,0.04266738512553291,0.1986029018007822,0.04478161600614712,0.0,0.010633377196846951,1340.0,0.13354356175404145,-0.016825225011842727,0.08032983615253278,0.07498306489815254,0.0,0.13418929243556474,0.005104912742301786,0.0,4.0,268.0,0.13604802198175117,0.038146874027821694,0.1301082345347786,-0.09528625066855798,0.26465604626866995,0.21318133585978205,0.20635702807239192,0.12528152534343917,0.20726333852912052,0.15743369900293677,1.111370043695848,0.2622312411179535,0.20190146849834203,1.299323205753617,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.84074184853949,-32.01318406109452]}"
00000000000000000288,281.63714879751205,390.3600642681122,233.1141228377819,298.0210853815079,275.5778793692589,249.46292954683304,250.4049952328205,304.19742023944855,243.3384071290493,338.195696875453,363.69322054088116,520.6484081149101,20,Upper Karoo Bioregion,Nama-Karoo,J_0976,11,RP312518201911,2019,0.03000308615281842,0.06990852028639619,0.2498732115317643,0.0,0.0,0.0,1215.0,0.10185488735932441,-0.018084701670644392,0.0,0.1175297613365155,0.0,0.07240582444040475,0.0,0.0,5.0,363.0,0.1059514565513356,-0.04765578465700719,0.12251382799450142,-0.1691718875792829,0.16930351425895832,0.25793446300715994,0.14411431101455324,0.18323570405727924,0.16398018704536138,0.11903401521836944,1.4884066859975922,0.36315503579952274,0.283894677804296,1.2792514101702157,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.06757232361982,-31.565258442073766]}"
