system:index,0_2013_precipitation,10_2023_precipitation,11_2024_precipitation,1_2014_precipitation,2_2015_precipitation,3_2016_precipitation,4_2017_precipitation,5_2018_precipitation,6_2019_precipitation,7_2020_precipitation,8_2021_precipitation,9_2022_precipitation,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,osavi,red,satvi,savi,slope,swir1,swir2,swirRatio,vegType,vermiculite,.geo
00000000000000000163,200.69954127073288,258.0682137608528,174.66739442944527,185.90001568198204,183.19075918197632,157.07087630033493,142.46098339557648,201.0332771539688,132.61019584536552,177.89079290628433,183.92816412448883,284.09220039844513,70,Lower Karoo Bioregion,Nama-Karoo,W_0254,7,,2024,2.7734687895478734E-5,0.03656077783218053,0.1287970256696817,0.0,0.0,0.0,823.0,0.11620013919688488,0.009795559442373343,0.06385448059861376,0.06534068122456776,0.0,0.08980283338595949,0.034346979150219774,0.0,4.0,242.59867486985328,0.11051645641198836,-0.013998440060221537,0.27254000090334124,0.14756514450779357,0.1880861939452465,0.08432502517458165,0.16292987447946036,0.13186096261448055,0.6586852490591653,0.15156999089342124,0.1146690428390979,1.3219513951237032,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.516661304422918,-32.55372966809639]}"
000000000000000003ad,184.57651437819004,246.42992958426476,160.96777352690697,160.6155019402504,165.61124250292778,156.6542158573866,136.23777155578136,184.6038727760315,134.3206579387188,149.94609585404396,175.74777284264565,228.41378311812878,65,Lower Karoo Bioregion,Nama-Karoo,W_0222,7,,2024,-0.5090357219452137,,,0.0,0.0,0.0,715.7426679280984,,,0.08851540833711624,,0.0,0.0,0.06974790245294571,0.0,5.0,289.0,,,,,,,,,1.6027113277052754,,,,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.423854034197554,-33.019357918299306]}"
000000000000000003ae,184.57651437819004,246.42992958426476,160.96777352690697,160.6155019402504,165.61124250292778,156.6542158573866,136.23777155578136,184.6038727760315,134.3206579387188,149.94609585404396,175.74777284264565,228.41378311812878,55,Lower Karoo Bioregion,Nama-Karoo,W_0223,7,,2024,0.2616730889307326,,,0.036971104536135495,0.0,0.0,716.922932330827,,,0.09125492503320362,,0.0,0.02786377738965185,0.06204152740082962,0.036971104536135495,5.0,289.0,,,,,,,,,1.2001588880959757,,,,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.423180709938478,-33.018912008193965]}"
000000000000000003af,204.5671208500862,281.4819067120552,188.8156117796898,188.01020815968513,191.20461302995682,178.11141911149025,145.39228749275208,209.16474649310112,150.04694253206253,177.33564245700836,188.39774161577225,256.7448801100254,65,Lower Karoo Bioregion,Nama-Karoo,W_0226,7,,2024,-0.7906585818715857,0.03338754409902236,0.1303948548120611,0.0,0.0,0.0,727.0018823529413,0.12944095854548845,0.014330443999346566,0.0655706082547412,0.06723706422833835,0.0,0.006394464022973004,0.06465381806387621,0.0,5.0,277.0,0.12368245441072126,-0.014995921840233834,0.29949870782739973,0.16082738320967727,0.21091434851113483,0.08675614035830775,0.18284947738226723,0.14865242683887478,2.314364631147946,0.1657299488221898,0.12747390724630916,1.3000409343943873,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.386384208045445,-32.95191401486595]}"
000000000000000003b0,204.5671208500862,281.4819067120552,188.8156117796898,188.01020815968513,191.20461302995682,178.11141911149025,145.39228749275208,209.16474649310112,150.04694253206253,177.33564245700836,188.39774161577225,256.7448801100254,65,Lower Karoo Bioregion,Nama-Karoo,W_0227,7,,2024,-0.9867684016439823,0.03471283651661325,0.1387226333081079,0.01158820802631425,0.0,0.0,725.0717299578059,0.10736661970587441,0.017847668049456197,0.05748009500938629,0.06827316332942043,0.0,0.0,0.06370251231765278,0.0,5.0,277.0,0.10034261364446133,-0.028081681046449782,0.2625146978934271,0.14350441862482785,0.17841829871606,0.08398582209277143,0.1647095180108298,0.12278187957815423,0.9464907337118078,0.15191663441191913,0.11575779675445362,1.3121748498164596,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.38570642468532,-32.952426811487086]}"
000000000000000003b1,192.04423478245735,259.6444773077965,181.3704674243927,166.08280220627785,173.59799060225487,161.87230989336967,134.57772171497345,190.56920820474625,143.19082802534103,160.94983261823654,203.9313188791275,250.4342809021473,70,Lower Karoo Bioregion,Nama-Karoo,W_0229,7,,2024,0.21470217398425123,0.043157594836986106,0.1662088473292932,0.0,0.0,0.0,773.6912247770999,0.11323119001747127,0.0067246113110601136,0.06628590311937238,0.07736693826822648,0.0,0.07013063021231457,0.08207954843941567,0.0,4.0,277.0,0.10833006624197077,-0.06526490735831478,0.24189208973774265,0.17175487255138275,0.17775689186427804,0.1048516703884068,0.1718254591072182,0.12922262146908145,0.49863760888660413,0.1957389491438474,0.15550583005930438,1.258699834150979,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.138828294861288,-32.87870895287152]}"
000000000000000003b2,192.04423478245735,259.6444773077965,181.3704674243927,166.08280220627785,173.59799060225487,161.87230989336967,134.57772171497345,190.56920820474625,143.19082802534103,160.94983261823654,203.9313188791275,250.4342809021473,55,Lower Karoo Bioregion,Nama-Karoo,W_0230,7,,2024,0.048685109869651993,0.04354384785813079,0.11434163468808431,0.0,0.0,0.0,772.0,0.14284357818869553,0.011093885800305835,0.05480925276452769,0.08006092160940172,0.0,0.04987762609483503,0.08088166025724819,0.0,4.0,277.0,0.13753038381290209,0.00359540377796108,0.28926818072091326,0.19100473442821633,0.2176531615902628,0.10548410956036676,0.16066255082616288,0.16117640669252858,0.16159354747046253,0.1896066422087645,0.14807056934698254,1.280623720892778,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.139541751029842,-32.87823182905879]}"
000000000000000003b3,188.03559884428978,243.455331325531,167.58245113492012,156.909950196743,164.69925391674042,149.30623617768288,130.2322834432125,187.57734379172325,138.82043394446373,157.72108137607574,196.41723120212555,245.7268123626709,85,Lower Karoo Bioregion,Nama-Karoo,W_0231,7,,2024,0.29442169989153033,0.042917841405306065,0.15289673507213591,0.0,0.0,0.0,778.2591549295774,0.10935277364833253,0.016893327304385076,0.047675596943623576,0.0780163248345046,0.0,0.0,0.08791080033275443,0.0,5.0,264.0,0.10183304349931192,-0.05736647300212315,0.2435821225735503,0.1580135964591738,0.17324450290958648,0.09622148095931805,0.1683957127618118,0.12296256247750469,2.466011559235658,0.17723040263837492,0.1409773442107187,1.257159050921319,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.0835889510112,-32.814975021514606]}"
000000000000000003b4,196.404840528965,245.99654060602188,177.6292852461338,166.17811304330826,167.9503820836544,156.8878846168518,136.66462871432304,194.3697183728218,143.32514694333076,170.1025220155716,207.64816677570343,261.79644003510475,50,Lower Karoo Bioregion,Nama-Karoo,W_0232,7,,2024,0.0,0.05752138796280017,0.10940140641804014,0.03349611715606923,0.0,0.0,797.0,0.17469432503687887,0.00815370840740935,0.0,0.09723529375667841,0.0,0.08996201925823151,0.030330190169712848,0.004045505180322337,5.0,255.0,0.17035208062602666,-0.010313035258452216,0.3021259908546816,0.2405933789416867,0.2443558764274953,0.12900024393819415,0.17267831039597406,0.19251291690710587,0.0,0.24586104920731408,0.19849492525154694,1.242469697740843,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.017063622394843,-32.743437663314175]}"
000000000000000003b5,196.404840528965,245.99654060602188,177.6292852461338,166.17811304330826,167.9503820836544,156.8878846168518,136.66462871432304,194.3697183728218,143.32514694333076,170.1025220155716,207.64816677570343,261.79644003510475,100,Lower Karoo Bioregion,Nama-Karoo,W_0233,7,,2024,0.4539877300613498,0.08258649577800256,0.1600837981176298,0.014362121246132778,0.0,0.0,796.9617744218973,0.10471611936216706,-0.016948024680334312,0.0,0.14474241126815687,0.0,0.12112052755895347,0.06149682526025306,0.0,5.0,255.0,0.11032368550046316,-0.023591240901155414,0.15606307538965505,0.3080773767068062,0.13909402450282038,0.22515032478749275,0.030693545362658517,0.12058077049725122,0.421032736637841,0.32279273935115926,0.2770451873808101,1.1802665915000885,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.017549664409668,-32.742875816581446]}"
000000000000000003b6,201.12091386318207,249.96368646621704,170.7809641957283,168.18130230903625,166.8672279715538,155.18958923220634,135.75804570317268,192.7615728676319,139.8918378651142,179.48352697491646,223.68220925331116,270.9385902583599,90,Lower Karoo Bioregion,Nama-Karoo,W_0234,7,,2024,-0.8559365154380304,0.05622434340115431,0.14262005419915408,0.0024033931507944054,0.02973979511048073,0.0,808.492931196984,0.07506427878090845,0.008086708271621423,0.0,0.0986075429395052,0.0,0.04595738442914874,0.04422959390041068,0.0,5.0,250.0,0.07207407840263383,-0.010777487581495711,0.1494902041613438,0.17743418322881366,0.11485083762847738,0.1330308537231539,0.05114459085939181,0.08632858448664499,2.067279947804012,0.18221991262719056,0.16379330295307473,1.1247953145038847,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.959523382401176,-32.693647340951415]}"
000000000000000003b7,201.12091386318207,249.96368646621704,170.7809641957283,168.18130230903625,166.8672279715538,155.18958923220634,135.75804570317268,192.7615728676319,139.8918378651142,179.48352697491646,223.68220925331116,270.9385902583599,100,Lower Karoo Bioregion,Nama-Karoo,W_0235,7,,2024,0.9048365212992705,0.0690492833922891,0.15583315111609067,0.0,0.0,0.0,809.3656470588234,0.0532766558247454,0.01547987749296076,0.0,0.117998350444962,0.0,0.040522877126932144,0.058496732264757156,0.0,5.0,250.0,0.05118434335554346,-0.03053830375741509,0.10050421172029832,0.18486984556562758,0.07882835488109027,0.15275727349870344,0.022137555639533433,0.06050567545610314,2.0105395062110003,0.19716090614655438,0.17938734192707959,1.1096747466255636,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.960268052277105,-32.69326385826081]}"
000000000000000003b8,194.99845936894417,238.07742953300476,167.03874844312668,166.33110371232033,163.41903266310692,147.9844161272049,133.5478282570839,178.55426368117332,132.97752675414085,170.4595169723034,227.64251586794853,266.0142670869827,70,Lower Karoo Bioregion,Nama-Karoo,W_0238,7,,2024,-0.5950908095763724,0.047175309610660195,0.12042206680596976,0.0,0.0,0.0,832.4699479413158,0.09639818006593134,0.009470855105814642,0.0,0.081711664400956,0.0,0.06157827999670249,0.04617091925383687,0.0,5.0,239.0,0.08982982586626755,0.012279427109636152,0.20982890340230276,0.16451001433868068,0.15322651851955776,0.10911407063230769,0.08266362815855581,0.11026124160082715,2.1092846057339414,0.16143594398720823,0.14578145910962412,1.1177183917727564,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.833130163041258,-32.56358874052555]}"
000000000000000003b9,194.99845936894417,238.07742953300476,167.03874844312668,166.33110371232033,163.41903266310692,147.9844161272049,133.5478282570839,178.55426368117332,132.97752675414085,170.4595169723034,227.64251586794853,266.0142670869827,60,Lower Karoo Bioregion,Nama-Karoo,W_0239,7,,2024,0.26518935269245797,0.0462405231055173,0.11562475304544712,0.0,0.0,0.0,833.1486229819566,0.09484979992153977,0.009410116366921779,0.0,0.07900514059893768,0.0,0.04627690045737926,0.04630113892603918,0.0,5.0,239.0,0.08857114862823985,0.014035445540269583,0.20903988304952165,0.1574934703940906,0.1512793576148501,0.10385315287557537,0.08561111779676545,0.10727126044128356,1.5317665771541438,0.15406619428399623,0.13911954348894498,1.1252966806759523,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.833553777641328,-32.56281285694225]}"
000000000000000003ba,189.98162558674812,228.75841841101646,160.24846637248993,169.25290325284004,157.3214114010334,153.16728216409683,138.85174748301506,195.28123199939728,131.6238406598568,180.70050609111786,226.74309742450714,268.8754970729351,50,Lower Karoo Bioregion,Nama-Karoo,W_0244,7,,2024,0.5205406498288171,0.07780697771360381,0.09616551918658957,0.02828032968016535,0.0,0.0,838.9243856332702,0.1247591089548821,0.007046396585290509,0.0,0.12341913206252797,0.0,0.05893673495669444,0.017534163190731478,0.0030171616744102173,5.0,239.0,0.11860308100404271,0.03943032096008047,0.20037444003475635,0.2440124480282652,0.1666920086499198,0.163511841277995,0.049933363148539425,0.13440435152986774,1.3736098235180787,0.23181029880993306,0.20300948935330249,1.1341526048620618,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.973685487346923,-32.54534209901485]}"
000000000000000003bb,189.98162558674812,228.75841841101646,160.24846637248993,169.25290325284004,157.3214114010334,153.16728216409683,138.85174748301506,195.28123199939728,131.6238406598568,180.70050609111786,226.74309742450714,268.8754970729351,100,Lower Karoo Bioregion,Nama-Karoo,W_0245,7,,2024,-0.153004019180231,0.10514625290818252,0.13136273736649373,0.02450980618596077,0.0,0.0,838.0,0.07358230578561202,-0.00626700053577164,0.0,0.17064481967307152,0.0,0.06830065697431564,0.024705883115530014,0.01568627543747425,5.0,239.0,0.0758555523329029,0.014143642119570124,0.1268997414279773,0.29993408074333877,0.10723968683334673,0.24042235721369448,-0.03003321032240177,0.08684853224466879,0.405433139733389,0.30812214663688176,0.2829800462610051,1.09471637035938,5.0,0.0,"{""type"":""Point"",""coordinates"":[22.973279709151058,-32.5460555551834]}"
000000000000000003bc,184.79312977194786,215.12983039021492,155.94828081130981,156.6927845478058,148.0582495033741,146.55602848529816,134.1365646123886,186.06840071082115,122.79897850751877,165.26320788264275,199.89897188544273,252.58383461833,25,Lower Karoo Bioregion,Nama-Karoo,W_0246,7,,2024,-0.2979870690576964,0.041625190765161135,0.15452767954586238,0.04794234169952378,0.0,0.0,856.5558194774349,0.13136530874602304,0.005508884964532921,0.05684939409272122,0.0728958917520675,0.0,0.07257743314651866,0.028798845781991152,0.0,4.0,243.0,0.12243418197309036,-0.06808870879495228,0.28272668235092435,0.17667664290182383,0.20187736325620756,0.09864621133390915,0.19462013152602736,0.1452403717327005,1.808543297740456,0.20271163329375896,0.16430628228923777,1.2404859796555765,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.060339198118534,-32.56933652178344]}"
000000000000000003bd,184.79312977194786,215.12983039021492,155.94828081130981,156.6927845478058,148.0582495033741,146.55602848529816,134.1365646123886,186.06840071082115,122.79897850751877,165.26320788264275,199.89897188544273,252.58383461833,55,Lower Karoo Bioregion,Nama-Karoo,W_0247,7,,2024,-0.9900413037979696,0.04142945854065274,0.125269221550979,0.04776478105845259,0.0,0.0,854.4717247879358,0.12612281439511647,0.005242314086094653,0.04563982778076963,0.07283553478293099,0.0,0.06007042915527827,0.023477667667020835,0.0,4.0,243.0,0.1169847257603855,-0.020554948370856765,0.26908147968457174,0.17429600629348105,0.19469391708380762,0.09899929693911459,0.1570793878318677,0.14072394062054822,1.8749185082038315,0.1816583238085635,0.15163896709652466,1.2032240515717012,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.06016529317745,-32.57010348716464]}"
000000000000000003be,187.629038721323,221.00489941239357,157.22675809264183,156.27609130740166,152.9472198188305,150.61027219891548,135.4240648150444,189.10559952259064,130.1028801649809,166.4724461734295,195.05435106158257,265.044589728117,15,Lower Karoo Bioregion,Nama-Karoo,W_0248,7,,2024,-0.7144084733356645,0.037168381390878184,0.0995499590553038,0.05683573039035387,0.0,0.0,864.113989637306,0.1546674547642399,0.012499104578572657,0.024360644128796523,0.06596708996813645,0.0,0.05909945623834236,0.0,0.0,5.0,243.0,0.1434851713720718,-0.0020019337017259347,0.34881205860309544,0.16797551429894977,0.2430478108558125,0.08226669360754124,0.20775538467456867,0.17109398564189549,1.3366066742718252,0.1693587821649034,0.13009509879409625,1.3130173794346154,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.155986915714948,-32.57560601786459]}"
000000000000000003bf,187.629038721323,221.00489941239357,157.22675809264183,156.27609130740166,152.9472198188305,150.61027219891548,135.4240648150444,189.10559952259064,130.1028801649809,166.4724461734295,195.05435106158257,265.044589728117,35,Lower Karoo Bioregion,Nama-Karoo,W_0249,7,,2024,-0.23371559772417,0.03963921073048211,0.1061036538308123,0.059477124363183975,0.0,0.0,863.4486333647502,0.15371805597992014,0.009334098547697067,0.027450980618596077,0.0721155591133515,0.0,0.05816993489861488,0.0,0.0,5.0,243.0,0.14645775689143936,0.0033987326227992243,0.32939270590971814,0.18485896577259822,0.23826223064098123,0.09525780586927819,0.18923221742005755,0.17243781551002443,1.060055242856643,0.18447703052870404,0.14268781986301737,1.3161153757381168,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.155946783805472,-32.57646216526685]}"
000000000000000003c0,178.69239592552185,219.836953997612,149.6922638118267,159.9354021847248,152.58000975847244,148.89390936493874,134.71285158395767,179.63642278313637,125.5573425590992,168.80056485533714,181.73280003666878,257.4749139249325,40,Lower Karoo Bioregion,Nama-Karoo,W_0251,7,,2024,0.0,0.027176676979045127,0.10311556711191236,0.04236570402732089,0.04417120933603505,0.0,880.1662707838481,0.12465100131238728,0.011134288399845291,0.0,0.052544350039010375,0.0,0.06251692937204788,0.030584044422680028,0.0,5.0,248.0,0.11522987885953696,0.01044655738491344,0.3316754974831878,0.133077684710258,0.21368833101418694,0.06677773469913034,0.18643201654002675,0.14208858202160682,0.0,0.1303078287358522,0.09762919326788456,1.3349879140242265,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.25217418453883,-32.578722929500955]}"
000000000000000003c1,184.05282694101334,225.3583992421627,154.08604472875595,167.43038564920425,157.26537159085274,152.4346728026867,136.96738651394844,181.01391537487507,128.01321886479855,164.26324835419655,182.48961228132248,263.04560002684593,40,Lower Karoo Bioregion,Nama-Karoo,W_0252,7,,2024,0.0,0.03210576231330072,0.09457014010001935,0.047627488793121224,0.0,0.0,875.0,0.17777178287786732,0.012935670276861743,4.4311511482896107E-4,0.05768459435313828,0.0,0.06018294337189804,4.541929916473432E-4,0.0,5.0,247.0,0.16401519601824371,-0.009618571103092726,0.40511904220515954,0.1661197830994812,0.280275933009532,0.0703277561161141,0.2605938663365927,0.1951044552421054,0.0,0.16935740845548006,0.12020752677192346,1.4094814188960807,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.337030877585907,-32.57297960734411]}"
00000000000000000164,217.45849999785423,293.8735491037369,192.17733100056648,220.4986596405506,207.3899759054184,175.18664675951004,173.2173507809639,232.08234676718712,143.9774500131607,209.70810875296593,215.21408903598785,305.4420514702797,45,Lower Karoo Bioregion,Nama-Karoo,W_0255,7,,2024,-0.13224620093301315,0.025973371830564317,0.1081953465825947,0.050511499598488586,0.0,0.0,873.9522909777987,0.15740874156278428,0.009400414689199844,0.0,0.04794107793170885,0.0,0.09246992330380525,0.033760317203130816,0.0,5.0,255.0,0.14693544455221028,-0.012161171413961593,0.40576372627497953,0.14495686404002292,0.2650638650231728,0.061263770062122684,0.2584184363421033,0.17773613682827072,0.512639273378609,0.148497527283095,0.10268526262461604,1.44622210635292,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.788278526891467,-32.477759963448825]}"
00000000000000000165,217.45849999785423,293.8735491037369,192.17733100056648,220.4986596405506,207.3899759054184,175.18664675951004,173.2173507809639,232.08234676718712,143.9774500131607,209.70810875296593,215.21408903598785,305.4420514702797,65,Lower Karoo Bioregion,Nama-Karoo,W_0256,7,,2024,-8.2768782649809E-5,0.02700080392169495,0.10654731836362494,0.050509023669561316,0.0,0.0,873.0,0.1667439051717873,0.011777930371480963,0.0,0.053003715707149034,0.0,0.07529914110983758,0.0,0.0,5.0,255.0,0.15521416068783642,-0.005073501263034606,0.39547655280306765,0.15393072380845502,0.2660609722391809,0.06666732921793654,0.24807272800595462,0.18622640707216992,0.6546909165868493,0.15531706894783684,0.10926247120694903,1.4214548996242093,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.788688764188386,-32.47849571512264]}"
00000000000000000166,234.2888524234295,321.6818298101425,196.56393817067146,235.5435675084591,223.47539308667183,191.959478110075,188.0750589966774,242.29999551177025,154.29431807994843,234.36090835928917,240.92478847503662,331.469556003809,25,Lower Karoo Bioregion,Nama-Karoo,W_0257,7,,2024,-0.46941190864852933,0.026756339923582347,0.047759496193949834,0.04575163498520851,0.0,0.0,870.4457659372027,0.20681021164049998,0.023847768200183916,0.0313725508749485,0.05327803526715253,0.0,0.0,0.03529411926865578,0.0,5.0,262.0,0.19045919828563507,0.03493500268640622,0.4901663784210622,0.16433939942425485,0.3295411991999334,0.056211428895777016,0.2982086383451404,0.22506093538652477,1.8880985403605355,0.15351179292466274,0.10000969157983983,1.537857533238481,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.887529198139067,-32.45923685767281]}"
00000000000000000167,234.2888524234295,321.6818298101425,196.56393817067146,235.5435675084591,223.47539308667183,191.959478110075,188.0750589966774,242.29999551177025,154.29431807994843,234.36090835928917,240.92478847503662,331.469556003809,30,Lower Karoo Bioregion,Nama-Karoo,W_0258,7,,2024,-0.6387023312995854,0.03152524713254784,0.11413582274646382,0.04279664490621233,0.0,0.0,868.8416588124413,0.1462010921564561,0.017218030585392147,0.04191707908531386,0.05764005997136559,0.0,0.029212176596129652,0.028878217584099784,0.0,5.0,262.0,0.13405494124371414,-0.026126261992760982,0.3656474963940055,0.14459464970790026,0.24153643020698196,0.0670204654434287,0.23856765002321237,0.16311313853749235,2.494701214829894,0.15209073891457695,0.10940346036819107,1.390751796438377,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.887203683762163,-32.460017200357164]}"
00000000000000000168,228.46525141596794,314.9820934534073,195.17804318666458,232.24273079633713,221.05417561531067,192.69129407405853,181.10248097777367,235.541229814291,152.31992346048355,237.6575267314911,237.72988957166672,322.79489463567734,60,Lower Karoo Bioregion,Nama-Karoo,W_0260,7,,2024,-0.7081303366445311,0.031590611324094894,0.09952894044914896,0.03724810162818196,0.0,0.0,814.1646168401136,0.15520348462611863,0.016650276891217553,0.0,0.05866895470496835,0.0,0.044228023423856455,0.03423674273865902,0.0,5.0,258.0,0.1420665133388514,-0.011986410840096828,0.37351834410299306,0.1506390240723611,0.25123980475013397,0.06870072900318491,0.23260318387084788,0.171841502725345,0.7965932472370207,0.15260943535683624,0.11005550021677504,1.3866929689328853,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.927710157731664,-32.46269712009028]}"
00000000000000000169,228.46525141596794,314.9820934534073,195.17804318666458,232.24273079633713,221.05417561531067,192.69129407405853,181.10248097777367,235.541229814291,152.31992346048355,237.6575267314911,237.72988957166672,322.79489463567734,60,Lower Karoo Bioregion,Nama-Karoo,W_0261,7,,2024,-0.11939821283734971,0.029525157839348424,0.05195730251696069,0.04901960864663124,0.0,0.0,799.0,0.19755483311361224,0.0199861473830159,0.0,0.05805477858941173,0.0,0.04058091955001646,0.0,0.0,5.0,257.0,0.18582761461547825,0.05096215729759616,0.44726844015806194,0.1753133892463973,0.31222613753436823,0.06684718058604255,0.25411361395383597,0.21870585125208916,0.26626649621414816,0.15798920242359574,0.10908226825096276,1.4485589328328001,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.949662312217782,-32.46361123580625]}"
000000000000000003c2,132.21269245445728,190.2592799961567,116.59615513682365,104.3802438378334,94.86856573820114,114.09459102153778,79.7564984112978,112.79641871154308,81.34502406418324,116.20568346977234,195.40994954109192,207.19999441504478,70,Lower Karoo Bioregion,Nama-Karoo,W_0152,7,,2024,-0.31715820070822304,0.06275060961098748,0.16966265045254436,0.0,0.0,0.0,682.4403973509934,0.07401259493015798,0.033699318047616424,0.0,0.11824882434735687,0.0,0.056209154427051544,0.09719888120889664,0.0,5.0,149.0,0.07054096719033333,-0.06188408796593562,0.14101645740254826,0.1867864046566534,0.10957561117881522,0.14009151343421886,0.09216172114902775,0.08331983722922594,1.0809914683156567,0.2107662797580379,0.168806217787056,1.2490675173622319,5.0,0.0,"{""type"":""Point"",""coordinates"":[21.626925491679934,-32.84523002216225]}"
0000000000000000016a,220.7992453277111,318.329793214798,198.63416920602322,227.39477343857288,230.84507405757904,191.25272031128407,176.4377982020378,234.02044650912285,162.1567133963108,258.1548052728176,238.61141408979893,301.4124835282564,40,Lower Karoo Bioregion,Nama-Karoo,W_0263,7,,2024,-0.10013794994435342,0.03962108791120839,0.12442273169713702,0.006132892660715695,0.0,0.0,734.9995276334436,0.15605297407340368,0.008522856373464829,0.014060778128943128,0.07396346989123397,0.0,0.07144961165801837,0.006132892660715695,0.0,5.0,309.0,0.15373137913535212,-0.01957292081132693,0.3351699917114845,0.20053949181375832,0.23601561005547975,0.09999688739026555,0.20440260698534035,0.17793467602163313,0.3752371319409074,0.20888966817477425,0.154818757889853,1.3492967750196134,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.488165650937177,-32.30879570633165]}"
0000000000000000016b,225.2133355587721,318.4074000120163,198.12068331241608,230.64908808469772,234.24100476503372,191.94581159949303,175.79214584827423,236.03690639138222,160.94467681646347,258.6653052866459,240.1916941255331,312.07153555750847,50,Lower Karoo Bioregion,Nama-Karoo,W_0265,7,,2024,-0.8281202818391913,0.040237287145503765,0.18252115350584008,0.01411876882496989,0.0,0.01411876882496989,704.991900905193,0.1438204292571789,0.01112606530816513,0.01992825742166715,0.06389169089528082,0.0,0.0,0.0,0.0,5.0,312.0,0.12805831966910153,-0.14075017210385415,0.34203292430157095,0.15285589428473906,0.22725238889924343,0.07387868580135519,0.2927901755633271,0.15507660949582316,5.648854796122007,0.2043380311141416,0.14884989456286482,1.339608811718785,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.441180103137015,-32.33204545922431]}"
0000000000000000016c,220.76302179694176,333.24760603904724,196.5170956850052,239.70023435354233,235.46635156869888,194.88700260221958,181.67188128829002,248.75247931480408,166.14962282776833,260.110355168581,243.85269474983215,319.3062913417816,25,Lower Karoo Bioregion,Nama-Karoo,W_0267,7,,2024,-0.736357157271707,0.0323042628092373,0.15832448996272822,0.04388713103220416,0.0,0.0,710.0542965061381,0.16252100929209826,0.013193834617002265,0.07588735503532396,0.06086684386681227,0.0,0.0,0.04130422817833363,0.0,5.0,292.0,0.1504001493677427,-0.08943588666554553,0.3771412834117051,0.16794724443732173,0.25961391684776,0.07510171438425753,0.29015407893486594,0.18010425643610214,2.6180962102383916,0.20076278654103916,0.14242420861246005,1.3981885515484078,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.396691651926783,-32.34188669524928]}"
0000000000000000016d,226.45142069458961,338.8871512413025,198.77728387713432,235.90759417414665,245.51743486523628,196.76516205072403,182.39077180624008,238.4533184170723,159.37734186649323,254.5499484539032,245.9183235168457,316.223967641592,30,Lower Karoo Bioregion,Nama-Karoo,W_0270,7,,2024,-0.4594000774543556,0.02787819558510383,-0.11473710052898241,0.0,0.0,0.0,713.4992901088499,0.2721641454378463,0.02493884788726496,0.0,0.054256494596452425,0.0,0.0,0.0,0.0,5.0,273.0,0.25111288875976107,0.22672324379755318,0.566909448095142,0.19964172355777776,0.4030653722355053,0.055695945877446085,0.23327993218277057,0.2861655807811052,0.9723810162298271,0.12684938929343867,0.08719343306312502,1.4715534864417534,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.229684940172078,-32.3839716909917]}"
0000000000000000016e,227.37105157971382,332.5747038125992,204.2550313770771,230.59847801923752,228.5350160896778,191.94895732402802,182.92424634099007,238.0223705470562,168.0982574224472,255.13614094257355,243.8511474430561,301.63195902109146,60,Lower Karoo Bioregion,Nama-Karoo,W_0273,7,,2024,0.8224799608842202,0.058521423981339436,0.13590742743330475,0.0313725508749485,0.0,0.0,717.778564683664,0.17234162761142952,0.002777145960041945,0.0,0.09982120281927871,0.0,0.0941176488995552,0.0313725508749485,0.0,5.0,305.0,0.16912979781064816,-0.03730496035130717,0.2937968151680808,0.25205869093269984,0.24161579164415167,0.1384269990892316,0.1735651280108322,0.19183590498113542,1.387656788678525,0.2730291047194186,0.21999024638485748,1.2424788311250485,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.585797668502366,-32.3496812038907]}"
