system:index,BareGround,BioRegion,Biome,ID,Month,Notes,Year,aspect,blue,bsi,calcite,chlorite,clay,dolomite,elevation,evi,exg,goethite,green,gypsum,hematite,illite_muscovite,kaolinite,landforms,meanAnnualPrecipitation,msavi,ndmi,ndvi,nir,nitrogen,osavi,ph,phosphorous,potassium,red,sand,satvi,savi,silt,slope,soc,soil_depth,stone,swir1,swir2,swirRatio,tc_bright,tc_green,tc_wet,vegType,vermiculite,.geo
0000000000000000003b,59.1,Lower Karoo Bioregion,Nama-Karoo,F_0060,3,Karoo Secret_Plain,2025,0.06620222871762282,0.0559617706964202,0.14117886466337434,0.0313725508749485,0.0,23.068557919621753,0.0,839.5825059101658,0.14327682717472107,0.0027797995729649323,0.0,0.08559073715979326,0.0,0.07372549176216125,0.03186274692416191,0.02549019642174244,4.0,239.0,0.13201960787071407,-0.06285488584891279,0.2699427349347595,0.19553937102463229,61.46524822695036,0.2060367312203063,79.02364066193856,23.0,53.0,0.11243990405020138,48.93427895981088,0.18652508047455596,0.15429419448189702,20.46666666666667,1.0342929085941182,165.88510638297876,162.2387706855792,15.466193853427898,0.22177136060616648,0.18102568641622016,1.2251267357075468,0.34090434321275,0.04895909270601916,-0.14357054265255625,6.0,0.0,"{""type"":""Point"",""coordinates"":[23.526431194831016,-32.4851665302986]}"
0000000000000000003c,68.8,Lower Karoo Bioregion,Nama-Karoo,F_0061,3,Karri Grove_Slope,2025,0.9817768752852761,0.04791165600342254,0.15537702704640485,1.0641349752931562E-4,0.0,19.96507786691836,0.0,662.8376592732419,0.14717678613908,0.00317301174231074,0.04112095105733833,0.0782224013698219,0.0,0.07105136781741053,1.0641349752931562E-4,0.0,4.193487494100991,288.0,0.1385502576434202,-0.07417217242290186,0.2901050095402896,0.19159026657032932,65.63237376120811,0.21874056035699344,73.36101934874941,23.760264275601696,50.51722510618215,0.10536013254935361,58.95847097687588,0.21333155676602977,0.1622241120495398,16.15620575743275,5.61545377837537,205.74327512977814,199.05191127890512,16.913166588013212,0.22223905933499616,0.17455624622688817,1.2732190375285308,0.33030745976372894,0.05271596754248437,-0.14493461375165623,6.0,0.0,"{""type"":""Point"",""coordinates"":[24.502243032962898,-32.42430871912117]}"
0000000000000000003f,72.0,Upper Karoo Bioregion,Nama-Karoo,F_0064,3,Erin_Plain,2025,0.5846634621353234,0.0680587599352109,0.16937286393584333,0.0,0.0,21.529383659818443,0.0,1280.0,0.12735989536045275,-0.02684365074798586,0.0,0.12055404112276939,0.0,0.1474509835243225,0.03019607998430729,0.0,5.0,375.0,0.13845540851539706,-0.02983704244925312,0.20305440357382998,0.30120355420515865,60.09937888198758,0.17816915868915448,75.59292881032013,23.368848542761587,53.01911132345916,0.19989296419450783,56.372670807453424,0.07268579796177319,0.15191930852833974,20.019111323459153,1.4873618656974972,214.2097467749642,194.78451982799814,13.47443860487339,0.3198986856264186,0.28116939905666016,1.1376492598953287,0.5250705887812266,0.06542803219671292,-0.20219087066743802,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.014330657041683,-31.602986896086975]}"
00000000000000000040,67.7,Upper Karoo Bioregion,Nama-Karoo,F_0065,3,Erin_Plain,2025,-0.6281396558167743,0.06783386918830053,0.13906472341921255,0.019766498132759987,0.0,22.111375535459302,0.0,1285.4350309376484,0.17981535023958667,1.0871152787592096E-4,0.0,0.11946807312346934,0.0,0.0726283500338951,0.019766498132759987,0.0,5.0,377.0,0.1840444965370492,-0.027770942027393775,0.2808560218089311,0.30115700396454254,57.703950499762016,0.2412969203136581,76.15992384578772,21.61161351737268,52.66730128510233,0.17099355478930164,54.43693479295573,0.14352404753518405,0.20168262355557964,21.228462636839602,1.173177004711563,274.8300809138505,200.0,11.825321275583056,0.3203613914545804,0.2704286873340606,1.1905166478113922,0.5073730200032629,0.0814502905311328,-0.2065995893255408,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.015744192075623,-31.609492724523953]}"
00000000000000000041,23.7,Upper Karoo Bioregion,Nama-Karoo,F_0066,3,Erin_Plain,2025,0.6484211283619322,0.03156146029607531,0.10218970372417328,0.04117647185921669,0.0,24.191387559808618,0.0,1287.2373205741626,0.22291727198653247,0.014338173057759208,0.0,0.060247711559231774,0.0,0.13921569287776947,0.04117647185921669,0.0,5.0,377.0,0.21162384036910592,-0.023899487765621768,0.457741220801641,0.20042615996308302,63.09569377990431,0.3355545946855865,78.0,22.0,53.0,0.07459578976462902,55.643540669856456,0.31689258993527547,0.24352242077509184,20.0,1.4301293506576684,272.4052631578947,198.90430622009572,10.0,0.2101644847809413,0.1417052460985891,1.4834258686412467,0.2978726350377051,0.08528452187633971,-0.13032410067804692,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.999227681773654,-31.602375999242653]}"
00000000000000000042,32.3,Upper Karoo Bioregion,Nama-Karoo,F_0067,3,Rietfontein_Plain,2025,0.8105035124053205,0.04001380948635636,0.16135228652114647,0.0,0.0,21.795574795574797,0.0,1455.7258297258302,0.20419042144273553,0.009682241172322349,0.0,0.06853261866309769,0.0,0.0,0.0,0.0,5.0,401.0,0.18872185915837558,-0.10783577681361856,0.39950243998972945,0.20511310499926608,62.41269841269841,0.2961038530532302,74.40644540644543,20.0,53.124579124579135,0.08771769762641253,54.76815776815778,0.3114625698330886,0.217590098400538,18.0,1.2434769042585265,259.7821067821068,200.0,11.091871091871093,0.251263434638078,0.18537931265367694,1.379478784522625,0.33671346272396996,0.07099541290669902,-0.17592864132030703,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.01641751633469,-30.90574847806701]}"
00000000000000000043,15.1,Upper Karoo Bioregion,Nama-Karoo,F_0068,3,Rietfontein_Plain,2025,-0.1981439264072378,0.035205032976769676,0.18476985710996582,0.0,0.0,23.17130518234165,0.0,1460.8296545105566,0.17372721428634344,0.01188009250515825,0.0,0.05547093594135742,0.0,0.0,0.0,0.0,5.0,402.0,0.15356816605963314,-0.16779485750307052,0.40883017990616605,0.15777325216902424,70.52159309021113,0.26388579482595204,74.21257197696738,23.45009596928983,53.27879078694818,0.06266473744229026,55.975047984644924,0.36006516075180034,0.18260623665522938,18.04126679462572,2.725019291071882,246.71545105566221,190.41026871401158,11.45009596928983,0.2179234253024529,0.15282410059317292,1.4176151985856718,0.27112023532390594,0.051009229800865884,-0.15736251212871005,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.014834535460718,-30.922322956682674]}"
00000000000000000044,43.6,Upper Karoo Bioregion,Nama-Karoo,F_0069,3,Rietfontein_Slope,2025,0.8749170488720084,0.042835873692150576,0.22991667537804106,0.0,0.0,21.203373493975896,0.0,1521.0,0.166181446313858,0.00800645535160978,0.0,0.07232296258570198,0.0,0.0,0.0,0.0,4.0,419.51421686746977,0.15177264521639028,-0.20003343974251345,0.33567040903022477,0.18398680045662155,67.35180722891566,0.24618280367678896,73.17445783132528,24.2033734939759,52.14843373493975,0.09195139779742942,57.362409638554205,0.33054536361292186,0.17830564037863025,16.59614457831325,2.2814880420500967,292.0212048192771,179.3195180722891,12.026024096385541,0.2778348074907279,0.20259231110653245,1.3732233407123977,0.34681068138903876,0.05249719781868428,-0.2042201088279126,4.0,0.0,"{""type"":""Point"",""coordinates"":[25.075121581703307,-30.921845832869955]}"
00000000000000000045,46.2,Upper Karoo Bioregion,Nama-Karoo,F_0070,3,Doornberg_Slope,2025,-0.7170504493946264,0.030449947825184575,0.1336390842300648,0.0,0.0,24.972459639126313,0.0,1556.746913580247,0.19186936979733082,0.016594410483024007,0.0,0.05104021499497712,0.0,0.0,0.0,0.0,4.0,410.0,0.16358205664050318,-0.1102084950256495,0.42531708358359827,0.15693636755799525,81.11253561253564,0.283727287128214,68.35327635327636,25.506647673314344,50.86087369420704,0.05618785954976467,50.368471035137716,0.3411221584306936,0.19539417412772364,20.860873694207033,15.644750220596737,537.5698005698007,186.03751187084524,12.924976258309593,0.17870691727850402,0.1280358610259049,1.4354279811678903,0.2333690217728855,0.057423199103315566,-0.1257465634024494,2.0,0.0,"{""type"":""Point"",""coordinates"":[24.482859320683577,-31.82061778210145]}"
00000000000000000046,23.7,Upper Karoo Bioregion,Nama-Karoo,F_0071,3,Doornberg_Slope,2025,0.8060287895347112,0.042743234288789074,0.20389856616154073,0.0,0.0,24.318398474737847,0.0,1459.536224976168,0.18030693792552463,0.011070244461724143,0.0,0.06777662457143614,0.0,0.0,0.0,0.0,5.0,398.0,0.1610243922974861,-0.17769694728892227,0.34905554815856926,0.18516933902373647,70.13489037178266,0.2575716362738746,72.25834127740706,25.0,53.0,0.08382254559813056,54.909914204003826,0.3285570240537818,0.1882634084916774,20.741658722592945,3.175552522374745,318.8179218303146,191.84985700667303,12.969971401334607,0.24690071907466196,0.18470277159241294,1.3661279478904975,0.3148449643721912,0.05595211705478802,-0.18171546769437621,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.47618850550762,-31.828991973879823]}"
00000000000000000047,48.4,Upper Karoo Bioregion,Nama-Karoo,F_0072,3,Doornberg_Plain,2025,0.18242179328178798,0.04327167338406772,0.14811872405946513,0.0,0.0,24.0,0.0,1396.0,0.2165917054054097,0.010363600021089991,0.03422690472530372,0.08004405588810384,0.0,0.07936248969680788,0.0,0.0,5.0,389.0,0.20738914755185064,-0.07019505879492667,0.3677475229440665,0.23489439692178832,71.47103877453327,0.29406629778826393,76.52896122546674,23.0,55.0,0.1070054183420295,51.471038774533284,0.274318811980773,0.23178406740244983,19.528961225466734,1.0619312321357945,303.6314025849689,187.0,9.471038774533271,0.27041080578369864,0.20955822537280888,1.301722841208035,0.38256806528927784,0.08428919339590864,-0.18616993054069927,4.0,0.0,"{""type"":""Point"",""coordinates"":[24.487991745996084,-31.86491003286533]}"
00000000000000000048,63.4,Lower Karoo Bioregion,Nama-Karoo,F_0073,3,Vligekraal_Slope,2025,0.9708791201132625,,,0.0,0.0,22.370775821037604,0.0,1130.106615897192,,,0.07450980693101883,,0.0,0.0,0.0,0.0,5.0,261.0,,,,,69.72632079961923,,75.26178010471206,25.0,52.0,,54.864826273203235,,,18.89100428367444,10.743555580531345,312.0218943360305,167.0195145168967,15.291289861970494,,,,,,,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.567677879575392,-31.981453097998184]}"
00000000000000000049,63.4,Lower Karoo Bioregion,Nama-Karoo,F_0074,3,Vligekraal_Plain,2025,0.8346052548323724,,,0.05266106501221657,0.0,25.292161520190017,0.0,1107.0,,,0.027450982481241226,,0.0,0.037254903465509415,0.038235295563936234,0.0,5.0,261.0,,,,,71.07410926365796,,76.30261282660331,24.0,52.21092636579571,,53.999049881235145,,,19.687885985748217,1.1644619657138182,226.4156769596199,164.78717339667458,14.0104513064133,,,,,,,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.57188281186879,-31.976084340329848]}"
0000000000000000004a,79.6,Lower Karoo Bioregion,Nama-Karoo,F_0075,3,Vligekraal_Plain,2025,0.4669097895647454,,,0.04235294088721275,0.0,19.611137553545927,0.0,1090.1818181818182,,,0.059383753687143326,,0.0,0.053921569138765335,0.0313725508749485,0.0,5.0,257.0,,,,,60.916706330318895,,79.51261304140885,21.123750594954785,54.63636363636364,,59.57068062827226,,,20.87624940504522,1.0417372351995486,196.42313184198005,184.71965730604475,14.0,,,,,,,5.0,0.0,"{""type"":""Point"",""coordinates"":[23.5740945259913,-31.964682418936178]}"
0000000000000000004b,60.2,Upper Karoo Bioregion,Nama-Karoo,F_0076,3,Biesiebult_Plain,2025,-0.49458805996162053,,,0.032368651349187476,0.0,19.16425120772947,0.0,1281.6125603864737,,,0.12227842521984221,,0.0,0.018212560657861726,0.032368651349187476,0.0,5.0,244.0,,,,,57.00724637681161,,82.66425120772948,20.335748792270532,55.171497584541065,,60.33574879227053,,,18.017874396135266,1.817605063765521,213.05410628019325,193.4932367149759,10.835748792270532,,,,,,,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.773003644436585,-31.07750413244364]}"
0000000000000000004c,55.9,Upper Karoo Bioregion,Nama-Karoo,F_0077,3,Biesiebult_Slope,2025,-0.8354708693011454,0.043473963031439515,0.239226575851211,0.034987766396064275,0.0,18.529355149181907,0.0,1280.4706448508182,0.12221350220387893,0.007167468526910657,0.08604474745769702,0.08143148090801525,0.0,0.09450829599170987,0.034987766396064275,0.03333333507180214,4.0,242.0,0.1195574553254938,-0.1693591376814966,0.25050230216704616,0.18723967173732853,54.5293551491819,0.18939232177982204,80.52935514918191,21.94128970163619,55.0,0.1122215302576803,63.0,0.25321835391330993,0.14075080688981856,18.529355149181907,2.8128204070339997,206.27045235803658,194.17613089509143,12.0,0.2635906932730304,0.1934324638762075,1.3626966570522834,0.35476917312395356,0.042888622250519086,-0.17958288324980695,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.796913344285166,-31.084620857724943]}"
0000000000000000004d,68.8,Upper Karoo Bioregion,Nama-Karoo,F_0078,3,Biesiebult_Plain,2025,0.019098346354061182,0.046511967633777025,0.23085208442679742,0.0,0.0,17.0,0.0,1264.0869774147045,0.10557543332046299,-0.008890790140711879,0.11012074788821999,0.0853516447757483,0.0,0.11012074788821999,0.04453293678244681,0.0,5.0,241.0,0.10750545594610313,-0.13465533478938294,0.2077839366593996,0.2028628175345136,56.1004324843825,0.16323999384599827,82.0,19.0,55.0,0.13308211205843146,62.89956751561749,0.19370443241805882,0.12521970920454478,20.449783757808746,0.7677202127920443,255.07544449783765,193.94762133589623,12.0,0.26599664405410767,0.1985537732366414,1.34003413439599,0.37793996103791777,0.04301593983648834,-0.17218701260729175,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.81039320676973,-31.087853705988692]}"
0000000000000000004e,100.0,Upper Karoo Bioregion,Nama-Karoo,F_0079,3,Marseilles_Plain,2025,-0.31209762933730967,0.09485951689745316,0.22082050387332183,0.04215686395764351,0.0,17.98185291308501,0.0,1251.5678127984718,0.0717644727368125,-0.03188298900594798,0.0676470622420311,0.17203885790782536,0.0,0.1339869350194931,0.03333333507180214,0.0,5.0,258.0,0.08261626625812499,-0.08538696771877201,0.10611148118801993,0.34774293791086425,51.549665711556834,0.09804609238944856,79.54966571155683,19.761700095510985,54.68863419293219,0.28110118792414557,60.01814708691499,-0.001278024111894861,0.08854574923614378,18.43218720152818,0.7807555562445633,273.04406130268205,195.86103151862466,11.450334288443173,0.4127284725193992,0.3673191106706545,1.1236864504294957,0.6756062329726324,0.034509194822699096,-0.26066905100684906,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.148344016509345,-31.32370447890755]}"
0000000000000000004f,54.8,Upper Karoo Bioregion,Nama-Karoo,F_0080,3,Marseilles_Plain,2025,0.5390705999445732,0.0628878254555862,0.27406496295074445,0.04565940430868912,0.0,20.370867273598463,0.0,1260.4652611403928,0.07478279312318402,-0.008057028820955074,0.04577320486407105,0.10287959716596498,0.0,0.04833986386156963,0.0,0.0,5.0,260.0,0.0737244584162554,-0.21637748024026113,0.13934259838502716,0.19981250164751013,65.11978917105893,0.11099406852996917,82.51701006229038,21.942022041207476,56.12745567800671,0.1509283976972989,56.45519885002396,0.1785634169823597,0.08616994029320653,18.872544321993292,1.134028308175658,218.7158600862482,187.43267848586487,12.482989937709632,0.3100954370317016,0.2670908776778151,1.1609684635590984,0.42922269295549426,0.01701874450423898,-0.23221098433485657,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.1419407473966,-31.33533381445494]}"
00000000000000000050,64.5,Upper Karoo Bioregion,Nama-Karoo,F_0081,3,Marseilles_Plain,2025,0.6117426923279864,0.05423693486337621,0.2518089049692878,0.0,0.0,23.14094601051123,0.0,1279.8537983755377,0.07356089588149678,-0.005930851197170118,0.07641466249561857,0.08559050739195947,0.0,0.05686274543404579,0.0,0.0,4.0,261.0,0.06974044279139748,-0.19408297032559255,0.1523476115864427,0.16687915085806437,70.65217391304348,0.1137159998643017,77.1213569039656,25.060678451982803,54.0,0.12287493146567953,55.865265169613,0.18934081820170387,0.08366765763576785,20.03583373148591,6.880557832681445,215.58050645007165,175.25083612040135,13.027233635929287,0.24738489747816336,0.20421141796828568,1.2129069088294755,0.3470672022994489,0.01834785612010808,-0.1762842524937335,4.0,0.0,"{""type"":""Point"",""coordinates"":[23.128532230528883,-31.34713705494342]}"
00000000000000000051,61.3,Upper Karoo Bioregion,Nama-Karoo,F_0082,3,Lushof_Slope,2025,-0.2291237441735573,0.06195367111080285,0.27332329926878635,0.045588236302137375,0.04215686395764351,19.0,0.0,1440.6,0.0781618340627143,-0.016191979499453564,0.08398693054914474,0.1020079075256318,0.0,0.0882352963089943,0.04593837633728981,0.0,4.0,246.0,0.07893820618185701,-0.2054182755676182,0.14349084526443023,0.21128984457995903,58.0,0.1161606634311984,77.12583732057415,23.125837320574163,53.0,0.15825412343991427,58.748325358851666,0.17825399578758402,0.09147920303724026,19.0,2.4326256647064355,194.38277511961718,166.0,15.0,0.3205382462180972,0.260285359064928,1.231547528590882,0.44131717627698724,0.02394844405531313,-0.22916338206335687,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.321078211770903,-31.394185030158308]}"
00000000000000000052,74.2,Upper Karoo Bioregion,Nama-Karoo,F_0083,3,Lushof_Plain,2025,0.9969770279858695,0.06527513450001803,0.26835136636984647,0.03858086539725758,0.0021400614617086587,20.0,0.0,1421.6696984202968,0.07446083359780524,-0.011209591691747359,0.0841257350653938,0.10827070974302155,0.0,0.08401618431049879,0.03957960534753442,0.019027774023804272,5.009095260890379,243.0,0.07487226060028565,-0.20065826316693572,0.13470479099159327,0.21306654690355134,58.3781713738631,0.10956690508948952,79.0,22.0,54.990904739109624,0.1624758766777724,60.99090473910963,0.16441910512399424,0.08666245914307323,19.0,1.2267964305690515,183.12063188128292,175.5126854954524,13.00909526089038,0.32002364071206424,0.26618369756103305,1.2023525182683823,0.44861095119401456,0.020327174391413835,-0.22920123821899274,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.329300794113458,-31.381423082943357]}"
00000000000000000053,67.7,Upper Karoo Bioregion,Nama-Karoo,F_0084,3,Lushof_Slope,2025,-0.7563660725447385,0.05096547630784946,0.24660690726857556,0.0,0.0,23.002887391722812,0.0,1413.3979788257943,0.09433791532223336,-0.0032948311364513045,0.0555555559694767,0.08857930984789072,0.0,0.059383753687143326,0.0,0.0,5.060635226179018,246.0,0.0929920388720894,-0.1721769459653176,0.18753096923820095,0.1892589533179855,64.81424446583253,0.14483007329719585,77.3296438883542,25.256015399422523,53.012030798845046,0.12948797452438326,56.14725697786333,0.2001421649772692,0.10950658631737814,18.60298363811357,6.196959745665946,213.17035611164584,170.39364773820984,12.526948989412897,0.2679880332986935,0.21220748142999912,1.2628568042001551,0.3745390061895014,0.031031000914627592,-0.18564786488787274,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.325407998893798,-31.365896493075255]}"
00000000000000000054,64.5,Upper Karoo Bioregion,Nama-Karoo,F_0085,3,Taaiboschfontein_Slope,2025,-0.9795198969182642,0.044730001493718065,0.19099214262369146,0.07450980693101883,0.0,25.971770334928234,0.0,1245.9425837320575,0.10143276020955812,0.004617726997111403,0.04453781619668007,0.06825573929901897,0.0,0.04444444552063942,0.0,0.0,5.0,252.0,0.09045689089232654,-0.13833110841552607,0.23616078317022782,0.14105879807015928,70.0377990430622,0.16104023579918028,71.00956937799042,28.90574162679426,51.0,0.08716375010720853,51.02822966507177,0.22414494204606744,0.11101450432430615,19.0,10.766712312607103,546.866985645933,159.14162679425837,14.028229665071773,0.18634805918880631,0.13592835637656125,1.3709529986792204,0.264198501329673,0.029865868054508592,-0.11919611108859192,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.851207358711925,-31.915462861508246]}"
00000000000000000055,84.9,Upper Karoo Bioregion,Nama-Karoo,F_0086,3,Taaiboschfontein_Plain,2025,0.6970173498972632,0.05677938107524956,0.113218866338191,0.04063818356639582,4.0407426096322085E-4,21.074074074074076,0.0,1218.1543209876543,0.07125003823386072,-2.8501149419083105E-4,0.0,0.08929219130154238,0.0,0.04307749434414073,0.030921084726722833,0.003766549377041495,5.074074074074075,243.14672364672364,0.06645828839267648,0.028072890913129873,0.14782490615944346,0.16395960095827625,67.14814814814817,0.10939587778628496,73.85185185185186,25.07407407407408,50.92592592592594,0.1220900137596547,52.85185185185186,0.02989607660236069,0.08005217033290682,19.148148148148152,2.870161123085566,237.00284900284902,154.14814814814818,16.0,0.15529100516243202,0.1340857223030056,1.161054647659418,0.29073597472391016,0.023474256935240197,-0.07648612590681794,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.871741519063043,-31.916613309580036]}"
00000000000000000056,71.0,Upper Karoo Bioregion,Nama-Karoo,F_0087,3,Taaiboschfontein_Plain,2025,0.5492152416693673,0.05025193811363689,0.12098233027295918,0.04658640690080499,0.04717641476823682,24.025702046644454,0.0,1199.0385530699668,0.09644062029838789,0.009081323210439021,0.022015660324766487,0.08014347001392463,0.0,0.033255041026816604,0.038594446024870326,0.0,5.0,242.0,0.08737652371152137,-0.017753156691613203,0.209036614293714,0.15429781576612345,70.51023322227512,0.1490366162713626,73.54688243693481,25.489766777724896,50.489766777724896,0.10095367870377338,49.057115659209906,0.11606903939815093,0.10595399605864743,19.0,2.798397014562089,238.56972870061875,151.2303664921466,15.546882436934794,0.15991841524002498,0.12716990847961498,1.2575650962973026,0.2707056453090688,0.030339634477709206,-0.08694782884687767,4.0,0.0,"{""type"":""Point"",""coordinates"":[22.890139770009558,-31.91796441719923]}"
00000000000000000057,53.8,Bushmanland Bioregion,Nama-Karoo,F_0088,4,N'Rougas_Plain,2025,-0.5545892169724566,0.047539278233268686,0.14255778460651852,0.040757304710185016,0.04226171550652615,13.030064070970921,0.0,899.3075406604237,0.16997231073776684,-0.0037008397705291154,0.0,0.08564635348942785,0.0,0.19797447331143225,0.05442225140647501,0.07441510173077649,5.0,185.0,0.17134132824136797,-0.031376341340384965,0.3048938052768246,0.23959426368146527,42.397732873336615,0.24631866799486626,80.4204041399704,20.010842779694425,50.17102020699851,0.127454280008701,68.43962543124691,0.1999240693433816,0.19370539864628933,14.698866436668308,1.3547194200880484,101.84327254805322,154.7062592410054,16.01084277969443,0.25502500976465675,0.18107408338752853,1.410240355943329,0.38624440184245845,0.07700653600393109,-0.1482777702890634,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.20078258130527,-29.113247822895463]}"
00000000000000000058,52.7,Bushmanland Bioregion,Nama-Karoo,F_0089,4,N'Rougas_Plain,2025,0.08537479113786768,0.04383523261509161,0.16717869999562768,0.04389220106356644,0.0,14.0,0.0,926.0,0.15662470611648355,-0.0018415576766955752,0.0,0.08224590047209274,0.0,0.19538366739882945,0.06059486061203323,0.07813073134544839,5.417523250122369,193.0,0.15812890552534992,-0.06114932948771757,0.29305478586207634,0.22469166710396574,41.673029858051876,0.23275037908519064,78.65051395007342,19.0,50.0,0.12249812768973736,67.0,0.2122507004310731,0.18037569032716683,16.022515907978462,0.588321991078829,113.4214390602056,136.89965736661773,17.0,0.25324832366134864,0.18053431153239075,1.405160952127861,0.37317617902029865,0.06884138027367438,-0.1528063099275193,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.203275218794147,-29.06882179909998]}"
00000000000000000059,69.9,Bushmanland Bioregion,Nama-Karoo,F_0090,4,N'Rougas_Slope,2025,0.04059698902654768,0.05033112951787188,0.1102429871607455,0.06601307541131973,0.04771241918206215,16.749023437499996,0.0,961.8574218749998,0.19492510402051264,0.016207626924369833,0.0,0.09269169202161719,0.0,0.10130719095468521,0.05991285666823387,0.0,4.755859374999999,197.0,0.19014480999612712,-0.008057918979829989,0.3410677872016094,0.24178428330196758,54.617187499999986,0.27393582467630034,80.0,21.308593749999996,48.698242187499986,0.11884463005844735,63.61718749999999,0.20648595523380203,0.21424976690468606,13.308593749999996,6.251061090966685,170.888671875,139.93945312499997,19.172851562499996,0.2457395709570846,0.18817786040017379,1.3081281577469777,0.38435248169116665,0.07941086059872758,-0.1482197035657009,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.21270175842113,-29.043106163324758]}"
0000000000000000005a,22.6,Bushmanland Bioregion,Nama-Karoo,F_0091,4,Sidi-Barrani_Plain,2025,0.0,0.03297756250535415,0.18089569986494114,0.0493417649140379,0.009654126355349726,13.980901077375123,0.0,944.0,0.15121471784082144,0.0077442879876145595,0.0,0.06000404869891287,0.0,0.13864243485172162,0.04890294102669112,0.0,5.0,194.0,0.14217708443713817,-0.11035607553412818,0.34606736638637065,0.1636123000612222,34.77619980411362,0.24190062046576433,79.77522037218412,19.152791380999023,50.17189030362389,0.07928624787494672,68.88099902056807,0.2877103958669302,0.16981626237057562,14.0,0.0,114.76836434867776,174.654750244858,13.619000979431929,0.20404174397758829,0.13932185548555603,1.4689824382658687,0.2768985025737941,0.054180980396405024,-0.13172842557090503,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.469719884040696,-29.41742986035733]}"
0000000000000000005b,52.7,Bushmanland Bioregion,Nama-Karoo,F_0092,4,Sidi-Barrani_Plain,2025,-0.48510232055509594,0.057088593916520235,0.21159596259252536,0.04845238450680543,0.0,15.0,0.0,958.7691183633706,0.13926483929534683,-0.015442066021622881,0.0,0.10557482571237216,0.0,0.17031044748516938,0.059644627626631475,0.06446921513667643,4.0,196.0,0.148388013817076,-0.10601458374793739,0.23449215417772284,0.2732662760770095,33.0,0.1996890541639667,72.0,18.0,51.0,0.16950311404695992,73.0,0.1812822333397775,0.16504843278274964,13.0,1.0424798801359874,132.90501704822213,122.0,17.0,0.3379560426073544,0.24780369090906193,1.367311693666275,0.48639366874100226,0.06832468192852015,-0.21295598663908646,12.0,0.0,"{""type"":""Point"",""coordinates"":[21.462210757866696,-29.4105851402403]}"
0000000000000000005c,79.8,Bushmanland Bioregion,Nama-Karoo,F_0093,4,Rietkolk_Plain,2025,-0.7559955875758491,0.06456413622495634,0.13918008976368512,0.012219380938272545,0.045098040252923965,19.659420289855074,0.0,918.1434782608696,0.057486304626372706,0.027168116081452028,0.07156389444202617,0.11446370754192993,0.0,0.0,0.04602301911707374,0.0,5.0,153.0,0.05386997598452844,-0.010223579948435084,0.11181584713611627,0.17197811885732386,55.0,0.08569321415706532,82.34057971014494,19.0,51.0,0.13782857179929672,60.003381642512075,0.028769902246081887,0.06444851467070947,17.154106280193233,1.9815824557041777,104.17826086956524,94.27922705314009,15.842512077294689,0.17554510053661132,0.14776282288170095,1.1938042177670243,0.32650099753757605,0.012372703679301888,-0.08408439405226477,15.0,0.0,"{""type"":""Point"",""coordinates"":[20.52322663533522,-30.32703296604765]}"
0000000000000000005d,83.9,Bushmanland Bioregion,Nama-Karoo,F_0094,4,Rietkolk_Plain,2025,0.4679714985187124,0.06323944815681508,0.18362300639605,0.03371817673898671,0.0,19.38832116788321,0.0,905.0116788321166,0.07545363410690985,0.007799788910687114,0.10744454090612644,0.10777263802333469,0.0,0.0,0.03493678900991042,0.0,5.0,151.0,0.07312837429435294,-0.08413105484487947,0.14199905154768855,0.1944508506071248,52.889051094890505,0.11207441215895096,83.06569343065694,18.872506082725057,50.98734793187346,0.14607411658531846,64.75231143552311,0.10069903367337228,0.086036170609386,17.27445255474452,0.44349967400813034,95.04428223844279,88.48856447688563,15.06569343065693,0.2304703713696078,0.18820687486742532,1.2439345269887694,0.3729148508423435,0.023261743497529457,-0.13622313212159196,15.0,0.0,"{""type"":""Point"",""coordinates"":[20.549816254916916,-30.336909874881027]}"
